frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF,Cm_pred_pF
1.0,0.0102,0.0,1.0,0.0,0.5500000000000002,14.602699999999999,14.097207069396973
1.0,0.0102,0.0,1.0,0.0,0.6800000000000003,14.714,14.405861854553223
1.0,0.0102,0.0,1.0,0.0,0.8099999999999997,14.763199999999998,14.730061531066895
1.0,0.0102,0.0,1.0,0.0,0.9399999999999998,14.7794,14.780250549316406
1.0,0.0102,0.0,1.0,0.0,1.0699999999999998,14.914999999999997,14.830438613891602
1.0,0.0102,0.0,1.0,0.0,1.2,14.8758,14.880626678466797
1.0,0.0102,0.0,1.0,0.0,1.33,14.926999999999998,14.930816650390625
1.0,0.0102,0.0,1.0,0.0,1.4600000000000002,14.948,14.98100471496582
1.0,0.0102,0.0,1.0,0.0,1.5900000000000003,15.004199999999999,15.031192779541016
1.0,0.0102,0.0,1.0,0.0,1.7200000000000004,15.045399999999999,15.081381797790527
1.0,0.0102,0.0,1.0,0.0,1.8500000000000005,14.9849,15.131570816040039
1.0,0.0102,0.0,1.0,0.0,1.98,15.146699999999997,15.181760787963867
1.0,0.0102,0.0,1.0,0.0,2.11,15.0779,15.231947898864746
1.0,0.0102,0.0,1.0,0.0,2.24,15.1081,15.282135963439941
1.0,0.0102,0.0,1.0,0.0,2.37,15.164799999999998,15.332324981689453
1.0,0.0102,0.0,1.0,0.0,2.4999999999999996,15.0971,15.382512092590332
1.0,0.0026,0.0,1.0,0.0,-4.0,3.8537,4.401066303253174
1.0,0.0026,0.0,1.0,0.0,-3.87,3.8493,4.380435943603516
1.0,0.0026,0.0,1.0,0.0,-3.7400000000000007,3.8284000000000002,4.357570648193359
1.0,0.0026,0.0,1.0,0.0,-3.61,3.8209,4.334702491760254
1.0,0.0026,0.0,1.0,0.0,-3.4800000000000004,3.8161,4.311834812164307
1.0,0.0026,0.0,1.0,0.0,-3.35,3.8115,4.288966655731201
1.0,0.0026,0.0,1.0,0.0,-3.22,3.8154,4.266097068786621
1.0,0.0026,0.0,1.0,0.0,-3.09,3.7947,4.223477840423584
1.0,0.0026,0.0,1.0,0.0,-2.96,3.7641,4.17356538772583
1.0,0.0026,0.0,1.0,0.0,-2.83,3.7542,4.12424898147583
1.0,0.0026,0.0,1.0,0.0,-2.7,3.7681,4.06963586807251
1.0,0.0026,0.0,1.0,0.0,-2.57,3.7439999999999998,3.995901584625244
1.0,0.0026,0.0,1.0,0.0,-2.44,3.7138,3.922163963317871
1.0,0.0026,0.0,1.0,0.0,-2.31,3.6858,3.8484296798706055
1.0,0.0026,0.0,1.0,0.0,-2.18,3.6534,3.7746942043304443
1.0,0.0026,0.0,1.0,0.0,-2.05,3.6119999999999997,3.7009592056274414
1.0,0.0026,0.0,1.0,0.0,-1.9200000000000002,3.5729,3.627223491668701
1.0,0.0026,0.0,1.0,0.0,-1.79,3.488,3.5049424171447754
1.0,0.0026,0.0,1.0,0.0,-1.66,3.3778,3.1550116539001465
